Tipus / Tipo;OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
A - Horquilla;266124;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3739123050037482, 39.49600524595974], ""type"": ""Point""}";39.49600524595974, -0.3739123050037482
A - Horquilla;266125;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37348154980085374, 39.49615423481598], ""type"": ""Point""}";39.49615423481598, -0.37348154980085374
A - Horquilla;266130;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3737720199133254, 39.49560155466014], ""type"": ""Point""}";39.49560155466014, -0.3737720199133254
A - Horquilla;266131;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36644562194379326, 39.47881401068146], ""type"": ""Point""}";39.47881401068146, -0.36644562194379326
;266133;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3738419567846623, 39.49177904980764], ""type"": ""Point""}";39.49177904980764, -0.3738419567846623
;266134;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3718291540312152, 39.49033828048795], ""type"": ""Point""}";39.49033828048795, -0.3718291540312152
;266136;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36548433792478147, 39.48565843312814], ""type"": ""Point""}";39.48565843312814, -0.36548433792478147
A - Horquilla;266138;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3666487272567322, 39.47848847801998], ""type"": ""Point""}";39.47848847801998, -0.3666487272567322
A - Horquilla;266139;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36707237623883815, 39.477530012826946], ""type"": ""Point""}";39.477530012826946, -0.36707237623883815
A - Horquilla;266149;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34255220877061276, 39.457997968977345], ""type"": ""Point""}";39.457997968977345, -0.34255220877061276
A - Horquilla;266154;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3450290504170521, 39.45764275109221], ""type"": ""Point""}";39.45764275109221, -0.3450290504170521
A - Horquilla;266157;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3454521615489265, 39.45739040506044], ""type"": ""Point""}";39.45739040506044, -0.3454521615489265
A - Horquilla;266162;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35937222341814584, 39.47429517417071], ""type"": ""Point""}";39.47429517417071, -0.35937222341814584
A - Horquilla;266171;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3754821194317104, 39.494469442696115], ""type"": ""Point""}";39.494469442696115, -0.3754821194317104
A - Horquilla;266174;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3911193019821231, 39.46576507467166], ""type"": ""Point""}";39.46576507467166, -0.3911193019821231
A - Horquilla;266178;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34911289755818997, 39.467668680625934], ""type"": ""Point""}";39.467668680625934, -0.34911289755818997
A - Horquilla;266182;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34516671677772226, 39.46686035636716], ""type"": ""Point""}";39.46686035636716, -0.34516671677772226
A - Horquilla;266183;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3180227806374735, 39.309203993199674], ""type"": ""Point""}";39.309203993199674, -0.3180227806374735
A - Horquilla;266185;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3343572398847746, 39.46014320930025], ""type"": ""Point""}";39.46014320930025, -0.3343572398847746
A - Horquilla;266190;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38522044308762593, 39.47483396633465], ""type"": ""Point""}";39.47483396633465, -0.38522044308762593
A - Horquilla;266194;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.2902450222091276, 39.30356887514645], ""type"": ""Point""}";39.30356887514645, -0.2902450222091276
A - Horquilla;266199;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3814074755926642, 39.479158085513845], ""type"": ""Point""}";39.479158085513845, -0.3814074755926642
A - Horquilla;266202;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36978050688829467, 39.4476341347216], ""type"": ""Point""}";39.4476341347216, -0.36978050688829467
A - Horquilla;266206;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3553491188528055, 39.47167123155432], ""type"": ""Point""}";39.47167123155432, -0.3553491188528055
A - Horquilla;266209;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35436419219997484, 39.4711811045683], ""type"": ""Point""}";39.4711811045683, -0.35436419219997484
A - Horquilla;266212;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3573207349155866, 39.47034625595512], ""type"": ""Point""}";39.47034625595512, -0.3573207349155866
A - Horquilla;266215;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.357176779828111, 39.470652028101355], ""type"": ""Point""}";39.470652028101355, -0.357176779828111
A - Horquilla;266220;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39508892863317996, 39.4787713900963], ""type"": ""Point""}";39.4787713900963, -0.39508892863317996
A - Horquilla;266223;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3936578053980498, 39.479557228538525], ""type"": ""Point""}";39.479557228538525, -0.3936578053980498
A - Horquilla;266224;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3933299123728569, 39.480119248554814], ""type"": ""Point""}";39.480119248554814, -0.3933299123728569
A - Horquilla;266227;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38090190311851746, 39.479851116146506], ""type"": ""Point""}";39.479851116146506, -0.38090190311851746
A - Horquilla;266238;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36249887468793196, 39.47700071465272], ""type"": ""Point""}";39.47700071465272, -0.36249887468793196
A - Horquilla;266239;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36231535642203705, 39.47738461994464], ""type"": ""Point""}";39.47738461994464, -0.36231535642203705
A - Horquilla;266243;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3781735761156289, 39.48388183162655], ""type"": ""Point""}";39.48388183162655, -0.3781735761156289
A - Horquilla;266248;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3239120192837657, 39.46450609849929], ""type"": ""Point""}";39.46450609849929, -0.3239120192837657
A - Horquilla;266250;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32333514003211455, 39.4657715929842], ""type"": ""Point""}";39.4657715929842, -0.32333514003211455
A - Horquilla;266254;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32475012477168463, 39.469405774707674], ""type"": ""Point""}";39.469405774707674, -0.32475012477168463
A - Horquilla;266257;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3569955031518178, 39.47216513519835], ""type"": ""Point""}";39.47216513519835, -0.3569955031518178
A - Horquilla;266258;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3570232070452408, 39.47258467297826], ""type"": ""Point""}";39.47258467297826, -0.3570232070452408
A - Horquilla;266265;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35909611617497506, 39.47281497500285], ""type"": ""Point""}";39.47281497500285, -0.35909611617497506
A - Horquilla;266266;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3587369585311658, 39.47270696815542], ""type"": ""Point""}";39.47270696815542, -0.3587369585311658
A - Horquilla;266269;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3245642933217995, 39.470401428934046], ""type"": ""Point""}";39.470401428934046, -0.3245642933217995
A - Horquilla;266270;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32446130963792646, 39.47112320614195], ""type"": ""Point""}";39.47112320614195, -0.32446130963792646
A - Horquilla;266272;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32457194592481337, 39.471595594311324], ""type"": ""Point""}";39.471595594311324, -0.32457194592481337
A - Horquilla;266273;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32462872853548164, 39.47322622805681], ""type"": ""Point""}";39.47322622805681, -0.32462872853548164
A - Horquilla;266274;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3244417307305654, 39.47362330623712], ""type"": ""Point""}";39.47362330623712, -0.3244417307305654
A - Horquilla;266275;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3245621973375693, 39.474169855199214], ""type"": ""Point""}";39.474169855199214, -0.3245621973375693
A - Horquilla;266276;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3244964069258992, 39.47480631993196], ""type"": ""Point""}";39.47480631993196, -0.3244964069258992
A - Horquilla;266281;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3629515117311855, 39.4789511698243], ""type"": ""Point""}";39.4789511698243, -0.3629515117311855
A - Horquilla;266282;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3645795991883366, 39.47940976068864], ""type"": ""Point""}";39.47940976068864, -0.3645795991883366
A - Horquilla;266286;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37881168604065385, 39.48383917488371], ""type"": ""Point""}";39.48383917488371, -0.37881168604065385
A - Horquilla;266287;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37877832282649027, 39.48361845481026], ""type"": ""Point""}";39.48361845481026, -0.37877832282649027
A - Horquilla;266291;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3780900450542887, 39.487883602066304], ""type"": ""Point""}";39.487883602066304, -0.3780900450542887
A - Horquilla;266292;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.377865261089499, 39.488112190425525], ""type"": ""Point""}";39.488112190425525, -0.377865261089499
A - Horquilla;266293;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3769381101461183, 39.48800279822904], ""type"": ""Point""}";39.48800279822904, -0.3769381101461183
A - Horquilla;266295;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3748909948621345, 39.48543380485934], ""type"": ""Point""}";39.48543380485934, -0.3748909948621345
A - Horquilla;266299;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35229989602178846, 39.48160302138461], ""type"": ""Point""}";39.48160302138461, -0.35229989602178846
A - Horquilla;266300;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36073284707733694, 39.46564249837596], ""type"": ""Point""}";39.46564249837596, -0.36073284707733694
A - Horquilla;266301;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3611304780673553, 39.46634492496323], ""type"": ""Point""}";39.46634492496323, -0.3611304780673553
;266303;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3580494944490928, 39.472486391429925], ""type"": ""Point""}";39.472486391429925, -0.3580494944490928
A - Horquilla;266308;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3543501401680494, 39.4600990760517], ""type"": ""Point""}";39.4600990760517, -0.3543501401680494
A - Horquilla;266310;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35067464159504685, 39.45971305710289], ""type"": ""Point""}";39.45971305710289, -0.35067464159504685
A - Horquilla;266311;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.349929638701912, 39.4584350142628], ""type"": ""Point""}";39.4584350142628, -0.349929638701912
;266318;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41438563267954504, 39.46916499135543], ""type"": ""Point""}";39.46916499135543, -0.41438563267954504
A - Horquilla;266339;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33420863412121776, 39.447895808629944], ""type"": ""Point""}";39.447895808629944, -0.33420863412121776
A - Horquilla;266342;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34677158055074, 39.46319140688557], ""type"": ""Point""}";39.46319140688557, -0.34677158055074
A - Horquilla;266343;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34697797706442945, 39.46278095889247], ""type"": ""Point""}";39.46278095889247, -0.34697797706442945
A - Horquilla;266344;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34760997351446743, 39.4615091400319], ""type"": ""Point""}";39.4615091400319, -0.34760997351446743
A - Horquilla;266346;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3620558536519262, 39.462932506109205], ""type"": ""Point""}";39.462932506109205, -0.3620558536519262
A - Horquilla;266347;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36721771035367606, 39.460648615680704], ""type"": ""Point""}";39.460648615680704, -0.36721771035367606
A - Horquilla;266352;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36758803726927003, 39.4614934170954], ""type"": ""Point""}";39.4614934170954, -0.36758803726927003
A - Horquilla;266356;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3744512045983376, 39.460481867756066], ""type"": ""Point""}";39.460481867756066, -0.3744512045983376
A - Horquilla;266357;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3741888545463491, 39.46021790134239], ""type"": ""Point""}";39.46021790134239, -0.3741888545463491
A - Horquilla;266358;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.377065669227877, 39.47943406517815], ""type"": ""Point""}";39.47943406517815, -0.377065669227877
A - Horquilla;266359;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3682316296332061, 39.48665790678396], ""type"": ""Point""}";39.48665790678396, -0.3682316296332061
A - Horquilla;266361;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41290574958674814, 39.467069786462], ""type"": ""Point""}";39.467069786462, -0.41290574958674814
A - Horquilla;266362;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4138741744397441, 39.46787340814776], ""type"": ""Point""}";39.46787340814776, -0.4138741744397441
A - Horquilla;266364;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41311421637614615, 39.46791620505223], ""type"": ""Point""}";39.46791620505223, -0.41311421637614615
A - Horquilla;266370;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41020219149390663, 39.46720700864621], ""type"": ""Point""}";39.46720700864621, -0.41020219149390663
A - Horquilla;266373;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4109649338600483, 39.469361938078876], ""type"": ""Point""}";39.469361938078876, -0.4109649338600483
A - Horquilla;266379;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4120639385393396, 39.46858854807658], ""type"": ""Point""}";39.46858854807658, -0.4120639385393396
A - Horquilla;266380;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3756802930074611, 39.49231340007533], ""type"": ""Point""}";39.49231340007533, -0.3756802930074611
A - Horquilla;266381;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37584043306135895, 39.49298685485113], ""type"": ""Point""}";39.49298685485113, -0.37584043306135895
A - Horquilla;266385;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37666066679735866, 39.49252211000425], ""type"": ""Point""}";39.49252211000425, -0.37666066679735866
A - Horquilla;266386;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3765794686422002, 39.49230121948264], ""type"": ""Point""}";39.49230121948264, -0.3765794686422002
A - Horquilla;266387;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3763652688992906, 39.49174677602225], ""type"": ""Point""}";39.49174677602225, -0.3763652688992906
A - Horquilla;266389;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37764459829503294, 39.49249129470866], ""type"": ""Point""}";39.49249129470866, -0.37764459829503294
A - Horquilla;266391;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3633152242741821, 39.487454002120984], ""type"": ""Point""}";39.487454002120984, -0.3633152242741821
A - Horquilla;266393;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.360747925521529, 39.48847699344803], ""type"": ""Point""}";39.48847699344803, -0.360747925521529
A - Horquilla;266396;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3576702497306425, 39.48612576103634], ""type"": ""Point""}";39.48612576103634, -0.3576702497306425
A - Horquilla;266397;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.357890344796983, 39.48604587631573], ""type"": ""Point""}";39.48604587631573, -0.357890344796983
A - Horquilla;266398;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3579645854756549, 39.48570271834822], ""type"": ""Point""}";39.48570271834822, -0.3579645854756549
A - Horquilla;266402;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35764724587124075, 39.483589048674474], ""type"": ""Point""}";39.483589048674474, -0.35764724587124075
A - Horquilla;266405;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3583129880229712, 39.48182027158945], ""type"": ""Point""}";39.48182027158945, -0.3583129880229712
A - Horquilla;266407;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3613556439675134, 39.479549367498365], ""type"": ""Point""}";39.479549367498365, -0.3613556439675134
