OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
171695;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.399356995632672, 39.49102808840063], ""type"": ""Point""}";39.49102808840063, -0.399356995632672
171696;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3929516224117911, 39.492615733926066], ""type"": ""Point""}";39.492615733926066, -0.3929516224117911
171698;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3969569720738666, 39.49219754433189], ""type"": ""Point""}";39.49219754433189, -0.3969569720738666
171699;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3996027980333497, 39.493730734828404], ""type"": ""Point""}";39.493730734828404, -0.3996027980333497
171701;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38467684130448176, 39.491627843795], ""type"": ""Point""}";39.491627843795, -0.38467684130448176
171704;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3952648642031159, 39.48519760563053], ""type"": ""Point""}";39.48519760563053, -0.3952648642031159
171706;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3358979589401958, 39.46021511395275], ""type"": ""Point""}";39.46021511395275, -0.3358979589401958
171713;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39233785753226497, 39.49983124295413], ""type"": ""Point""}";39.49983124295413, -0.39233785753226497
171719;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36244839404363594, 39.47387839892734], ""type"": ""Point""}";39.47387839892734, -0.36244839404363594
171721;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3768593739652983, 39.456147198448875], ""type"": ""Point""}";39.456147198448875, -0.3768593739652983
171722;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39159763709220025, 39.47663839121913], ""type"": ""Point""}";39.47663839121913, -0.39159763709220025
171725;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3557083388935762, 39.490300557199554], ""type"": ""Point""}";39.490300557199554, -0.3557083388935762
171726;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3589500994236285, 39.45938160454069], ""type"": ""Point""}";39.45938160454069, -0.3589500994236285
171727;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3656975170247888, 39.47948598156413], ""type"": ""Point""}";39.47948598156413, -0.3656975170247888
171728;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38468042486010456, 39.487618096248326], ""type"": ""Point""}";39.487618096248326, -0.38468042486010456
171734;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3619220616881727, 39.42577960097945], ""type"": ""Point""}";39.42577960097945, -0.3619220616881727
171737;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36849916262524757, 39.47177855924128], ""type"": ""Point""}";39.47177855924128, -0.36849916262524757
171738;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3903347029600177, 39.47346470913816], ""type"": ""Point""}";39.47346470913816, -0.3903347029600177
171739;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39972746737005305, 39.47031636221993], ""type"": ""Point""}";39.47031636221993, -0.39972746737005305
171741;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3695628880236532, 39.475480666974484], ""type"": ""Point""}";39.475480666974484, -0.3695628880236532
171742;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3754571805261426, 39.432569331276916], ""type"": ""Point""}";39.432569331276916, -0.3754571805261426
171743;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3761640204939978, 39.48550567341114], ""type"": ""Point""}";39.48550567341114, -0.3761640204939978
171744;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.35503532741663113, 39.47907444463381], ""type"": ""Point""}";39.47907444463381, -0.35503532741663113
171745;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3864373292756144, 39.45812215024657], ""type"": ""Point""}";39.45812215024657, -0.3864373292756144
171748;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3589202461953693, 39.4844989286864], ""type"": ""Point""}";39.4844989286864, -0.3589202461953693
171751;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38314336262366444, 39.45705743722854], ""type"": ""Point""}";39.45705743722854, -0.38314336262366444
171754;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38898077650461726, 39.4680057384071], ""type"": ""Point""}";39.4680057384071, -0.38898077650461726
171755;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3889189885181272, 39.46792119878839], ""type"": ""Point""}";39.46792119878839, -0.3889189885181272
171764;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3910891914635095, 39.45847582468533], ""type"": ""Point""}";39.45847582468533, -0.3910891914635095
171769;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32870972987283303, 39.46874845237622], ""type"": ""Point""}";39.46874845237622, -0.32870972987283303
171777;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3674539368987676, 39.47152341426522], ""type"": ""Point""}";39.47152341426522, -0.3674539368987676
171781;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39147191202530957, 39.456485958632975], ""type"": ""Point""}";39.456485958632975, -0.39147191202530957
171782;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32907139310020544, 39.480787332446596], ""type"": ""Point""}";39.480787332446596, -0.32907139310020544
171783;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3488196353074608, 39.4697420594458], ""type"": ""Point""}";39.4697420594458, -0.3488196353074608
171784;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3735826682250616, 39.497611228224244], ""type"": ""Point""}";39.497611228224244, -0.3735826682250616
171786;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4181035862461534, 39.50288239024816], ""type"": ""Point""}";39.50288239024816, -0.4181035862461534
171787;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3736075004235196, 39.488978023288055], ""type"": ""Point""}";39.488978023288055, -0.3736075004235196
171788;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3994379630632397, 39.48570647945138], ""type"": ""Point""}";39.48570647945138, -0.3994379630632397
171791;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3512574622570317, 39.459927642834316], ""type"": ""Point""}";39.459927642834316, -0.3512574622570317
171793;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38639570793243444, 39.49011162102603], ""type"": ""Point""}";39.49011162102603, -0.38639570793243444
171794;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39840391674168435, 39.470392683824485], ""type"": ""Point""}";39.470392683824485, -0.39840391674168435
171797;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.343552913988018, 39.466388084986384], ""type"": ""Point""}";39.466388084986384, -0.343552913988018
171798;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3294099801264939, 39.464024942734135], ""type"": ""Point""}";39.464024942734135, -0.3294099801264939
171802;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39125777906032533, 39.46708109298961], ""type"": ""Point""}";39.46708109298961, -0.39125777906032533
171806;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4153749361348002, 39.46899303724829], ""type"": ""Point""}";39.46899303724829, -0.4153749361348002
171808;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.34024181501176815, 39.470753591624096], ""type"": ""Point""}";39.470753591624096, -0.34024181501176815
171810;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.37845810335754504, 39.45381589741067], ""type"": ""Point""}";39.45381589741067, -0.37845810335754504
171815;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3323056159426978, 39.44715276752376], ""type"": ""Point""}";39.44715276752376, -0.3323056159426978
171817;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3792472597739436, 39.47233196208933], ""type"": ""Point""}";39.47233196208933, -0.3792472597739436
171820;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4140723985157163, 39.46909368968035], ""type"": ""Point""}";39.46909368968035, -0.4140723985157163
171822;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.37473080268180037, 39.49812775673777], ""type"": ""Point""}";39.49812775673777, -0.37473080268180037
171825;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3852283658776421, 39.48349080728405], ""type"": ""Point""}";39.48349080728405, -0.3852283658776421
171826;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3424618477099285, 39.468156782380014], ""type"": ""Point""}";39.468156782380014, -0.3424618477099285
171829;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37689918488535407, 39.48996476041575], ""type"": ""Point""}";39.48996476041575, -0.37689918488535407
171830;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3471342467538759, 39.46913582022837], ""type"": ""Point""}";39.46913582022837, -0.3471342467538759
171834;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3272763228610044, 39.48230103392473], ""type"": ""Point""}";39.48230103392473, -0.3272763228610044
171836;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3410293656513859, 39.463685609682315], ""type"": ""Point""}";39.463685609682315, -0.3410293656513859
171839;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4034104219561596, 39.46342003153629], ""type"": ""Point""}";39.46342003153629, -0.4034104219561596
171841;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36325517473561425, 39.454300470874024], ""type"": ""Point""}";39.454300470874024, -0.36325517473561425
171843;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3946060278804496, 39.4934806239519], ""type"": ""Point""}";39.4934806239519, -0.3946060278804496
171844;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3941629833737168, 39.49316586728348], ""type"": ""Point""}";39.49316586728348, -0.3941629833737168
171845;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3905068974487856, 39.48947069657449], ""type"": ""Point""}";39.48947069657449, -0.3905068974487856
171851;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37031201365331495, 39.492727249095104], ""type"": ""Point""}";39.492727249095104, -0.37031201365331495
171854;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3835865278024271, 39.47019758303854], ""type"": ""Point""}";39.47019758303854, -0.3835865278024271
171855;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3511036055525824, 39.47619082096042], ""type"": ""Point""}";39.47619082096042, -0.3511036055525824
171856;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3767094118846107, 39.49338982715718], ""type"": ""Point""}";39.49338982715718, -0.3767094118846107
171863;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3436888713742851, 39.47078642841631], ""type"": ""Point""}";39.47078642841631, -0.3436888713742851
171864;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35206941833626143, 39.47666354075519], ""type"": ""Point""}";39.47666354075519, -0.35206941833626143
171865;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37381458669763845, 39.44749769301131], ""type"": ""Point""}";39.44749769301131, -0.37381458669763845
171868;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3865677230011693, 39.455455847790454], ""type"": ""Point""}";39.455455847790454, -0.3865677230011693
171869;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35762483085168817, 39.467805021557545], ""type"": ""Point""}";39.467805021557545, -0.35762483085168817
171871;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36165398933703835, 39.487948432429455], ""type"": ""Point""}";39.487948432429455, -0.36165398933703835
171888;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4050355070675363, 39.4523916562142], ""type"": ""Point""}";39.4523916562142, -0.4050355070675363
171897;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3751841457223381, 39.49098614711134], ""type"": ""Point""}";39.49098614711134, -0.3751841457223381
171903;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.32796349577146305, 39.47297102922978], ""type"": ""Point""}";39.47297102922978, -0.32796349577146305
171904;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3953735755728631, 39.46046502867042], ""type"": ""Point""}";39.46046502867042, -0.3953735755728631
171905;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3571524321221421, 39.45824243289338], ""type"": ""Point""}";39.45824243289338, -0.3571524321221421
171907;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35369895466303075, 39.47118076814006], ""type"": ""Point""}";39.47118076814006, -0.35369895466303075
171912;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37860610666027394, 39.494713869768596], ""type"": ""Point""}";39.494713869768596, -0.37860610666027394
171914;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4040586627373689, 39.45060834920917], ""type"": ""Point""}";39.45060834920917, -0.4040586627373689
171916;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40432950705510057, 39.47027229928742], ""type"": ""Point""}";39.47027229928742, -0.40432950705510057
171920;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40640281876473233, 39.45427084784209], ""type"": ""Point""}";39.45427084784209, -0.40640281876473233
171923;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3597117453730936, 39.47297087011459], ""type"": ""Point""}";39.47297087011459, -0.3597117453730936
171925;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3956985725757943, 39.48155969649384], ""type"": ""Point""}";39.48155969649384, -0.3956985725757943
171928;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.35184995735088603, 39.4747319541322], ""type"": ""Point""}";39.4747319541322, -0.35184995735088603
171929;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38481136475057426, 39.457846543293904], ""type"": ""Point""}";39.457846543293904, -0.38481136475057426
171930;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3601427617517088, 39.45305442231868], ""type"": ""Point""}";39.45305442231868, -0.3601427617517088
171935;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3664859005979965, 39.47133479137093], ""type"": ""Point""}";39.47133479137093, -0.3664859005979965
171936;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3759066299544865, 39.48931209565147], ""type"": ""Point""}";39.48931209565147, -0.3759066299544865
171937;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.37625420820513933, 39.488823948527134], ""type"": ""Point""}";39.488823948527134, -0.37625420820513933
171939;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3615441163077423, 39.46281257659955], ""type"": ""Point""}";39.46281257659955, -0.3615441163077423
171942;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3695325233579222, 39.45459380215042], ""type"": ""Point""}";39.45459380215042, -0.3695325233579222
171944;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3550382053949502, 39.46926194964749], ""type"": ""Point""}";39.46926194964749, -0.3550382053949502
171949;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3432907192902238, 39.46190545005491], ""type"": ""Point""}";39.46190545005491, -0.3432907192902238
171954;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3725894627054753, 39.457834581865825], ""type"": ""Point""}";39.457834581865825, -0.3725894627054753
171955;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3737358425928485, 39.45737494476926], ""type"": ""Point""}";39.45737494476926, -0.3737358425928485
171967;0;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3695616798228009, 39.454907626185616], ""type"": ""Point""}";39.454907626185616, -0.3695616798228009
171968;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.37058451423880584, 39.454277236252786], ""type"": ""Point""}";39.454277236252786, -0.37058451423880584
171971;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.33838092513114026, 39.421855299716405], ""type"": ""Point""}";39.421855299716405, -0.33838092513114026
171976;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.33312887230978006, 39.38314521899609], ""type"": ""Point""}";39.38314521899609, -0.33312887230978006
171981;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3734913054219434, 39.48675141943402], ""type"": ""Point""}";39.48675141943402, -0.3734913054219434
171982;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36301836113435065, 39.42832900221071], ""type"": ""Point""}";39.42832900221071, -0.36301836113435065
